AMKA;first_name;last_name;age;phone_number
21015001337;Αγγελική;Μακρή;98;999-000-0007
21015003022;Χριστίνα;Στεργίου;1;999-000-0008
21015090696;Φωτεινή;Σαμαρά;35;999-000-0009
21015050998;Ευαγγελία;Σαμαρά;19;999-000-0010
21015097886;Αγγελική;Χατζή;67;999-000-0011
21015038469;Ευαγγελία;Ιωάννου;54;999-000-0012
21015072803;Μαρίνα;Μιχαηλίδου;46;999-000-0013
21015079227;Ελένη;Μιχαηλίδου;38;999-000-0014
21015002336;Αγγελική;Ιωάννου;97;999-000-0015
21015078843;Δέσποινα;Κωνσταντινίδου;52;999-000-0016
21015012227;Μαρίνα;Πανταζή;18;999-000-0017
21015099063;Κατερίνα;Χατζή;70;999-000-0018
21015008777;Χρύσα;Παππά;34;999-000-0019
21015087307;Ελένη;Γεωργίου;61;999-000-0020
21015018604;Νικολέτα;Μιχαηλίδου;5;999-000-0021
21015093229;Δήμητρα;Πανταζή;24;999-000-0022
21015077103;Γεωργία;Γεωργίου;84;999-000-0023
21015034828;Αλεξάνδρα;Μιχαηλίδου;96;999-000-0024
21015076159;Χριστίνα;Ιωάννου;76;999-000-0025
21015096645;Γεωργία;Νικολάου;89;999-000-0026
21015014127;Σοφία;Διαμαντή;39;999-000-0027
21015066473;Ευαγγελία;Μακρή;8;999-000-0028
21015061156;Χρύσα;Μιχαηλίδου;68;999-000-0029
21015026999;Χρύσα;Καραγιάννη;59;999-000-0030
21015094727;Χρύσα;Μακρή;36;999-000-0031
21015051979;Αντωνία;Κωνσταντινίδου;75;999-000-0032
21015041650;Ιωάννα;Κωνσταντινίδου;76;999-000-0033
21015092541;Ιωάννα;Παπαδοπούλου;17;999-000-0034
21015026221;Χριστίνα;Παπαδοπούλου;40;999-000-0035
21015050587;Ελένη;Αναστασιάδου;67;999-000-0036
21015051194;Ιωάννα;Ιωάννου;7;999-000-0037
21015035499;Βασιλική;Σαμαρά;71;999-000-0038
21015038780;Χρύσα;Βλάχου;94;999-000-0039
21015038307;Δήμητρα;Αγγελιδάκη;51;999-000-0040
21015093390;Αγγελική;Κυριακού;15;999-000-0041
21015074357;Δήμητρα;Μιχαηλίδου;17;999-000-0042
21015059551;Ευαγγελία;Οικονόμου;53;999-000-0043
21015087931;Αγγελική;Καραγιάννη;27;999-000-0044
21015069871;Ιωάννα;Αγγελιδάκη;44;999-000-0045
21015054930;Γεωργία;Χατζή;13;999-000-0046
21015071902;Αγγελική;Βλάχου;55;999-000-0047
21015041990;Ελένη;Μιχαηλίδου;10;999-000-0048
21015052923;Δέσποινα;Μακρή;78;999-000-0049
21015022813;Αντωνία;Στεργίου;22;999-000-0050
21015030145;Ειρήνη;Κυριακού;38;999-000-0051
21015071644;Ειρήνη;Αγγελιδάκη;47;999-000-0052
21015003086;Άννα;Βλάχου;80;999-000-0053
21015044951;Ιωάννα;Διαμαντή;49;999-000-0054
21015091203;Ευαγγελία;Αναστασιάδου;1;999-000-0055
21015058240;Αγγελική;Ιωάννου;57;999-000-0056
21015015028;Μαρίνα;Ιωάννου;4;999-000-0057
21015004799;Φωτεινή;Διαμαντή;56;999-000-0058
21015021985;Κατερίνα;Καραγιάννη;26;999-000-0059
21015074151;Μαρίνα;Μιχαηλίδου;50;999-000-0060
21015047725;Δέσποινα;Αγγελιδάκη;16;999-000-0061
21015084328;Δέσποινα;Σαμαρά;92;999-000-0062
21015052371;Χρύσα;Βλάχου;77;999-000-0063
21015076952;Γεωργία;Μακρή;85;999-000-0064
21015075524;Σοφία;Μιχαηλίδου;22;999-000-0065
21015066455;Ειρήνη;Αγγελιδάκη;13;999-000-0066
21015005752;Βασιλική;Μακρή;6;999-000-0067
21015087637;Δέσποινα;Παππά;61;999-000-0068
21015064821;Σοφία;Νικολάου;92;999-000-0069
21015038487;Βασιλική;Διαμαντή;63;999-000-0070
21015004762;Κατερίνα;Παππά;1;999-000-0071
21015021217;Κατερίνα;Μακρή;91;999-000-0072
21015049983;Φωτεινή;Νικολάου;68;999-000-0073
21015065571;Δήμητρα;Καραγιάννη;56;999-000-0074
21015096226;Μαρίνα;Αναστασιάδου;60;999-000-0075
21015076514;Μαρίνα;Νικολάου;32;999-000-0076
21015009749;Νικολέτα;Νικολάου;43;999-000-0077
21015028014;Μαρίνα;Διαμαντή;79;999-000-0078
21015097001;Ειρήνη;Αγγελιδάκη;27;999-000-0079
31015032143;Αντωνία;Αγγελιδάκη;64;999-000-0080
31015073624;Γεωργία;Δημητρίου;12;999-000-0081
31015074295;Δέσποινα;Κυριακού;86;999-000-0082
31015080947;Δέσποινα;Στεργίου;68;999-000-0083
31015055957;Χρύσα;Κωνσταντινίδου;88;999-000-0084
31015007359;Άννα;Αγγελιδάκη;84;999-000-0085
31015037317;Δήμητρα;Πανταζή;21;999-000-0086
31015001337;Κατερίνα;Ιωάννου;56;999-000-0087
31015003022;Χρύσα;Νικολάου;17;999-000-0088
31015090696;Φωτεινή;Στεργίου;1;999-000-0089
31015050998;Αγγελική;Κωνσταντινίδου;49;999-000-0090
31015097886;Κατερίνα;Παππά;44;999-000-0091
31015038469;Δήμητρα;Παππά;18;999-000-0092
31015072803;Δέσποινα;Δημητρίου;18;999-000-0093
31015079227;Δήμητρα;Αγγελιδάκη;100;999-000-0094
31015002336;Νικολέτα;Κυριακού;82;999-000-0095
31015078843;Βασιλική;Κυριακού;29;999-000-0096
31015012227;Νικολέτα;Οικονόμου;67;999-000-0097
31015099063;Δέσποινα;Παπαδοπούλου;10;999-000-0098
31015008777;Ευαγγελία;Αναστασιάδου;92;999-000-0099
31015087307;Ελένη;Νικολάου;48;999-000-0100
31015018604;Αντωνία;Ιωάννου;23;999-000-0101
31015093229;Ιωάννα;Γεωργίου;5;999-000-0102
31015077103;Δήμητρα;Δημητρίου;86;999-000-0103
31015034828;Βασιλική;Χατζή;9;999-000-0104
31015076159;Ειρήνη;Μιχαηλίδου;24;999-000-0105
31015096645;Νικολέτα;Αγγελιδάκη;17;999-000-0106
31015014127;Γεωργία;Αναστασιάδου;86;999-000-0107
31015066473;Βασιλική;Διαμαντή;83;999-000-0108
31015061156;Αντωνία;Στεργίου;24;999-000-0109
31015026999;Δήμητρα;Βλάχου;33;999-000-0110
31015094727;Άννα;Μακρή;60;999-000-0111
31015051979;Μαρία;Κωνσταντινίδου;44;999-000-0112
31015041650;Αλεξάνδρα;Κυριακού;22;999-000-0113
31015092541;Μαρίνα;Κυριακού;82;999-000-0114
31015026221;Δήμητρα;Παππά;27;999-000-0115
31015050587;Δέσποινα;Παππά;41;999-000-0116
31015051194;Άννα;Οικονόμου;100;999-000-0117
31015035499;Αντωνία;Πανταζή;94;999-000-0118
31015038780;Ειρήνη;Μακρή;21;999-000-0119
31015038307;Σοφία;Κωνσταντινίδου;50;999-000-0120
31015093390;Νικολέτα;Κυριακού;31;999-000-0121
31015074357;Φωτεινή;Αγγελιδάκη;91;999-000-0122
31015059551;Αλεξάνδρα;Διαμαντή;80;999-000-0123
31015087931;Δήμητρα;Στεργίου;53;999-000-0124
31015069871;Αντωνία;Δημητρίου;61;999-000-0125
31015054930;Αλεξάνδρα;Παπαδοπούλου;46;999-000-0126
31015071902;Αγγελική;Ιωάννου;9;999-000-0127
31015041990;Μαρία;Αναστασιάδου;97;999-000-0128
31015052923;Ιωάννα;Νικολάου;47;999-000-0129
31015022813;Βασιλική;Γεωργίου;64;999-000-0130
31015030145;Μαρία;Δημητρίου;89;999-000-0131
31015071644;Μαρία;Μακρή;62;999-000-0132
31015003086;Βασιλική;Βλάχου;3;999-000-0133
31015044951;Άννα;Πανταζή;37;999-000-0134
31015091203;Αγγελική;Κωνσταντινίδου;44;999-000-0135
31015058240;Δέσποινα;Οικονόμου;52;999-000-0136
31015015028;Βασιλική;Δημητρίου;92;999-000-0137
31015004799;Σοφία;Χατζή;75;999-000-0138
31015021985;Μαρία;Ιωάννου;23;999-000-0139
31015074151;Βασιλική;Παπαδοπούλου;85;999-000-0140
31015047725;Μαρίνα;Κωνσταντινίδου;13;999-000-0141
31015084328;Γεωργία;Πανταζή;46;999-000-0142
31015052371;Νικολέτα;Διαμαντή;80;999-000-0143
31015076952;Σοφία;Νικολάου;98;999-000-0144
31015075524;Μαρίνα;Καραγιάννη;21;999-000-0145
31015066455;Σοφία;Γεωργίου;50;999-000-0146
31015005752;Δήμητρα;Πανταζή;47;999-000-0147
31015087637;Μαρία;Γεωργίου;55;999-000-0148
31015064821;Μαρία;Πανταζή;29;999-000-0149
31015038487;Ειρήνη;Δημητρίου;65;999-000-0150
31015004762;Κατερίνα;Στεργίου;91;999-000-0151
31015021217;Άννα;Σαμαρά;62;999-000-0152
31015049983;Ελένη;Νικολάου;33;999-000-0153
31015065571;Αγγελική;Μακρή;58;999-000-0154
31015096226;Άννα;Βλάχου;56;999-000-0155
31015076514;Ειρήνη;Καραγιάννη;8;999-000-0156
31015009749;Αντωνία;Βλάχου;83;999-000-0157
31015028014;Γεωργία;Μακρή;58;999-000-0158
31015097001;Αντωνία;Βλάχου;20;999-000-0159
41015032143;Νικολέτα;Ιωάννου;29;999-000-0160
41015073624;Αντωνία;Βλάχου;7;999-000-0161
41015074295;Γεωργία;Δημητρίου;22;999-000-0162
41015080947;Χριστίνα;Νικολάου;22;999-000-0163
41015055957;Άννα;Νικολάου;3;999-000-0164
41015007359;Σοφία;Κυριακού;61;999-000-0165
41015037317;Άννα;Νικολάου;29;999-000-0166
41015001337;Άννα;Διαμαντή;54;999-000-0167
41015003022;Ελένη;Οικονόμου;45;999-000-0168
41015090696;Αλεξάνδρα;Παπαδοπούλου;19;999-000-0169
41015050998;Άννα;Δημητρίου;97;999-000-0170
41015097886;Σοφία;Αγγελιδάκη;25;999-000-0171
41015038469;Βασιλική;Κωνσταντινίδου;47;999-000-0172
41015072803;Σοφία;Διαμαντή;33;999-000-0173
41015079227;Σοφία;Γεωργίου;1;999-000-0174
41015002336;Σοφία;Αναστασιάδου;20;999-000-0175
41015078843;Αντωνία;Κυριακού;12;999-000-0176
41015012227;Βασιλική;Δημητρίου;81;999-000-0177
41015099063;Ειρήνη;Πανταζή;98;999-000-0178
41015008777;Μαρίνα;Καραγιάννη;31;999-000-0179
41015087307;Αγγελική;Διαμαντή;96;999-000-0180
41015018604;Κατερίνα;Αναστασιάδου;32;999-000-0181
41015093229;Δέσποινα;Χατζή;52;999-000-0182
41015077103;Δέσποινα;Πανταζή;92;999-000-0183
41015034828;Γεωργία;Χατζή;44;999-000-0184
41015076159;Φωτεινή;Χατζή;87;999-000-0185
41015096645;Αντωνία;Παππά;18;999-000-0186
41015014127;Φωτεινή;Δημητρίου;74;999-000-0187
41015066473;Γεωργία;Ιωάννου;22;999-000-0188
41015061156;Ευαγγελία;Κυριακού;61;999-000-0189
41015026999;Δέσποινα;Διαμαντή;15;999-000-0190
41015094727;Άννα;Πανταζή;73;999-000-0191
41015051979;Αντωνία;Κωνσταντινίδου;93;999-000-0192
41015041650;Δέσποινα;Διαμαντή;34;999-000-0193
41015092541;Δήμητρα;Οικονόμου;15;999-000-0194
41015026221;Χρύσα;Καραγιάννη;45;999-000-0195
41015050587;Άννα;Οικονόμου;84;999-000-0196
41015051194;Φωτεινή;Νικολάου;22;999-000-0197
41015035499;Ειρήνη;Στεργίου;40;999-000-0198
41015038780;Γεωργία;Διαμαντή;87;999-000-0199
41015038307;Αγγελική;Στεργίου;41;999-000-0200
41015093390;Αντωνία;Παπαδοπούλου;13;999-000-0201
41015074357;Ελένη;Γεωργίου;19;999-000-0202
41015059551;Δήμητρα;Δημητρίου;42;999-000-0203
41015087931;Αλεξάνδρα;Χατζή;93;999-000-0204
41015069871;Ειρήνη;Κωνσταντινίδου;61;999-000-0205
41015054930;Νικολέτα;Αγγελιδάκη;59;999-000-0206
41015071902;Αντωνία;Δημητρίου;73;999-000-0207
41015041990;Ευαγγελία;Κωνσταντινίδου;44;999-000-0208
41015052923;Φωτεινή;Καραγιάννη;34;999-000-0209
41015022813;Κατερίνα;Νικολάου;94;999-000-0210
41015030145;Κατερίνα;Νικολάου;85;999-000-0211
41015071644;Γεωργία;Αγγελιδάκη;79;999-000-0212
41015003086;Σοφία;Αναστασιάδου;66;999-000-0213
41015044951;Άννα;Αναστασιάδου;89;999-000-0214
41015091203;Βασιλική;Πανταζή;26;999-000-0215
41015058240;Άννα;Διαμαντή;45;999-000-0216
41015015028;Ειρήνη;Στεργίου;53;999-000-0217
41015004799;Χρύσα;Καραγιάννη;32;999-000-0218
41015021985;Χρύσα;Μιχαηλίδου;37;999-000-0219
21015086610;Μαρίνα;Ιωάννου;11;999-000-0220
21015098983;Φωτεινή;Κωνσταντινίδου;69;999-000-0221
21015043337;Αλεξάνδρα;Κωνσταντινίδου;20;999-000-0222
21015037601;Μαρίνα;Μακρή;48;999-000-0223
21015077951;Άννα;Οικονόμου;80;999-000-0224
21015090865;Αγγελική;Παππά;18;999-000-0225
21015008740;Νικολέτα;Αναστασιάδου;92;999-000-0226
21015030181;Βασιλική;Οικονόμου;46;999-000-0227
21015066384;Δέσποινα;Δημητρίου;89;999-000-0228
21015071127;Δήμητρα;Παππά;8;999-000-0229
21015025311;Άννα;Γεωργίου;66;999-000-0230
21015030831;Χριστίνα;Κυριακού;53;999-000-0231
21015012325;Αγγελική;Παπαδοπούλου;43;999-000-0232
21015047985;Αντωνία;Δημητρίου;85;999-000-0233
21015087316;Γεωργία;Παπαδοπούλου;7;999-000-0234
21015016429;Βασιλική;Αγγελιδάκη;56;999-000-0235
21015020968;Σοφία;Βλάχου;21;999-000-0236
21015054538;Ελένη;Οικονόμου;14;999-000-0237
21015084621;Ευαγγελία;Μιχαηλίδου;58;999-000-0238
21015063270;Νικολέτα;Χατζή;11;999-000-0239
21015047342;Αντωνία;Σαμαρά;63;999-000-0240
21015065624;Μαρίνα;Μιχαηλίδου;46;999-000-0241
21015058632;Ειρήνη;Αγγελιδάκη;70;999-000-0242
21015024198;Σοφία;Νικολάου;74;999-000-0243
21015015607;Βασιλική;Στεργίου;69;999-000-0244
21015072046;Αντωνία;Αγγελιδάκη;22;999-000-0245
21015025259;Κατερίνα;Χατζή;97;999-000-0246
21015031411;Δέσποινα;Καραγιάννη;69;999-000-0247
21015057517;Χρύσα;Οικονόμου;98;999-000-0248
21015077559;Ιωάννα;Οικονόμου;43;999-000-0249
21015037399;Νικολέτα;Αναστασιάδου;34;999-000-0250
21015005798;Αγγελική;Μιχαηλίδου;100;999-000-0251
21015054967;Ιωάννα;Πανταζή;62;999-000-0252
21015019015;Χριστίνα;Ιωάννου;92;999-000-0253
21015056224;Ευαγγελία;Κωνσταντινίδου;10;999-000-0254
21015052273;Αλεξάνδρα;Αναστασιάδου;14;999-000-0255
21015029905;Μαρίνα;Παπαδοπούλου;95;999-000-0256
21015089421;Γεωργία;Αναστασιάδου;96;999-000-0257
21015083392;Ιωάννα;Καραγιάννη;100;999-000-0258
21015070805;Γεωργία;Σαμαρά;88;999-000-0259
21015069292;Ειρήνη;Αναστασιάδου;90;999-000-0260
29900000001;Δέσποινα;Πανταζή;55;999-000-0261
29900000002;Φωτεινή;Βλάχου;35;999-000-0262
21015073161;Γεωργία;Παππά;60;999-000-0263
21015072732;Ελένη;Διαμαντή;29;999-000-0264
21015015206;Δέσποινα;Βλάχου;99;999-000-0265
21015032054;Γεωργία;Αναστασιάδου;68;999-000-0266
21015003451;Χριστίνα;Στεργίου;80;999-000-0267
21015007938;Αντωνία;Μιχαηλίδου;90;999-000-0268
21015070182;Δήμητρα;Γεωργίου;99;999-000-0269
21015082758;Αγγελική;Διαμαντή;98;999-000-0270
21015072126;Κατερίνα;Διαμαντή;11;999-000-0271
21015067043;Αλεξάνδρα;Παπαδοπούλου;27;999-000-0272
21015032456;Ειρήνη;Νικολάου;49;999-000-0273
21015028853;Χριστίνα;Διαμαντή;14;999-000-0274
21015009847;Μαρία;Κυριακού;73;999-000-0275
21015063289;Νικολέτα;Αγγελιδάκη;87;999-000-0276
21015078656;Φωτεινή;Παπαδοπούλου;61;999-000-0277
21015060219;Αλεξάνδρα;Κωνσταντινίδου;87;999-000-0278
21015019596;Αντωνία;Βλάχου;80;999-000-0279
21015003610;Χρύσα;Κωνσταντινίδου;22;999-000-0280
21015075409;Αλεξάνδρα;Πανταζή;53;999-000-0281
21015040946;Δέσποινα;Στεργίου;70;999-000-0282
21015056171;Γεωργία;Γεωργίου;55;999-000-0283
21015095209;Ειρήνη;Δημητρίου;74;999-000-0284
21015004165;Βασιλική;Χατζή;96;999-000-0285
21015030092;Δέσποινα;Κωνσταντινίδου;51;999-000-0286
21015016223;Ειρήνη;Καραγιάννη;97;999-000-0287
21015049778;Άννα;Διαμαντή;85;999-000-0288
21015073045;Χριστίνα;Κυριακού;71;999-000-0289
21015092462;Μαρία;Σαμαρά;88;999-000-0290
21015056000;Άννα;Παπαδοπούλου;17;999-000-0291
21015072420;Άννα;Οικονόμου;51;999-000-0292
21015083034;Μαρία;Κωνσταντινίδου;65;999-000-0293
21015037200;Ιωάννα;Διαμαντή;66;999-000-0294
21015074231;Ευαγγελία;Νικολάου;21;999-000-0295
21015092239;Αλεξάνδρα;Αγγελιδάκη;51;999-000-0296
21015068774;Ευαγγελία;Αγγελιδάκη;13;999-000-0297
21015012548;Ευαγγελία;Αγγελιδάκη;91;999-000-0298
21015002595;Σοφία;Παπαδοπούλου;6;999-000-0299
21015046423;Φωτεινή;Παππά;84;999-000-0300
21015085274;Αντωνία;Γεωργίου;43;999-000-0301
21015092006;Αλεξάνδρα;Κυριακού;64;999-000-0302
21015003576;Δήμητρα;Πανταζή;61;999-000-0303
21015023590;Βασιλική;Παππά;35;999-000-0304
21015054994;Άννα;Νικολάου;88;999-000-0305
21015069746;Ελένη;Βλάχου;29;999-000-0306
21015011488;Γεωργία;Διαμαντή;95;999-000-0307
21015080368;Αλεξάνδρα;Κωνσταντινίδου;39;999-000-0308
21015063751;Αλεξάνδρα;Διαμαντή;94;999-000-0309
21015011013;Ειρήνη;Αγγελιδάκη;55;999-000-0310
21015095539;Ελένη;Βλάχου;81;999-000-0311
21015024786;Μαρία;Γεωργίου;80;999-000-0312
21015022458;Άννα;Αγγελιδάκη;9;999-000-0313
21015033188;Ιωάννα;Γεωργίου;94;999-000-0314
21015099991;Χριστίνα;Κωνσταντινίδου;65;999-000-0315
21015011825;Ελένη;Καραγιάννη;46;999-000-0316
21015010700;Σοφία;Δημητρίου;50;999-000-0317
21015088752;Άννα;Μιχαηλίδου;9;999-000-0318
21015076738;Άννα;Καραγιάννη;59;999-000-0319
21015035872;Φωτεινή;Πανταζή;27;999-000-0320
21015085746;Ειρήνη;Παπαδοπούλου;78;999-000-0321
21015029665;Αλεξάνδρα;Αγγελιδάκη;65;999-000-0322
21015081795;Δέσποινα;Οικονόμου;34;999-000-0323
21015007536;Άννα;Νικολάου;1;999-000-0324
21015095655;Βασιλική;Μακρή;14;999-000-0325
21015048804;Φωτεινή;Παπαδοπούλου;97;999-000-0326
21015086326;Φωτεινή;Ιωάννου;22;999-000-0327
21015020423;Κατερίνα;Κυριακού;66;999-000-0328
21015005351;Βασιλική;Αγγελιδάκη;92;999-000-0329
21015079851;Φωτεινή;Γεωργίου;97;999-000-0330
21015096155;Αλεξάνδρα;Στεργίου;61;999-000-0331
21015001382;Γεωργία;Μιχαηλίδου;50;999-000-0332
21015076756;Σοφία;Οικονόμου;25;999-000-0333
21015027658;Αγγελική;Μιχαηλίδου;70;999-000-0334
21015016447;Χρύσα;Μακρή;74;999-000-0335
21015014289;Κατερίνα;Μιχαηλίδου;85;999-000-0336
21015046272;Αγγελική;Μακρή;98;999-000-0337
21015040027;Χριστίνα;Στεργίου;1;999-000-0338
21015079815;Φωτεινή;Σαμαρά;35;999-000-0339
21015020593;Ευαγγελία;Σαμαρά;19;999-000-0340
21015017286;Αγγελική;Χατζή;67;999-000-0341
21015071494;Ευαγγελία;Ιωάννου;54;999-000-0342
21015007670;Μαρίνα;Μιχαηλίδου;46;999-000-0343
21015009598;Ελένη;Μιχαηλίδου;38;999-000-0344
21015007965;Αγγελική;Ιωάννου;97;999-000-0345
21015097582;Δέσποινα;Κωνσταντινίδου;52;999-000-0346
21015077871;Μαρίνα;Πανταζή;18;999-000-0347
21015061245;Κατερίνα;Χατζή;70;999-000-0348
21015075695;Χρύσα;Παππά;34;999-000-0349
21015037674;Ελένη;Γεωργίου;61;999-000-0350
21015090543;Νικολέτα;Μιχαηλίδου;5;999-000-0351
21015001275;Δήμητρα;Πανταζή;24;999-000-0352
21015036871;Γεωργία;Γεωργίου;84;999-000-0353
21015071591;Αλεξάνδρα;Μιχαηλίδου;96;999-000-0354
21015057679;Χριστίνα;Ιωάννου;76;999-000-0355
21015026953;Γεωργία;Νικολάου;89;999-000-0356
21015076266;Σοφία;Διαμαντή;39;999-000-0357
21015035694;Ευαγγελία;Μακρή;8;999-000-0358
21015003157;Χρύσα;Μιχαηλίδου;68;999-000-0359
21015042427;Χρύσα;Καραγιάννη;59;999-000-0360
21015066730;Χρύσα;Μακρή;36;999-000-0361
21015093808;Αντωνία;Κωνσταντινίδου;75;999-000-0362
21015015395;Ιωάννα;Κωνσταντινίδου;76;999-000-0363
21015071993;Ιωάννα;Παπαδοπούλου;17;999-000-0364
21015011442;Χριστίνα;Παπαδοπούλου;40;999-000-0365
21015059301;Ελένη;Αναστασιάδου;67;999-000-0366
21015003200;Ιωάννα;Ιωάννου;7;999-000-0367
21015071485;Βασιλική;Σαμαρά;71;999-000-0368
21015094200;Χρύσα;Βλάχου;94;999-000-0369
31015086610;Δήμητρα;Αγγελιδάκη;51;999-000-0370
31015098983;Αγγελική;Κυριακού;15;999-000-0371
31015043337;Δήμητρα;Μιχαηλίδου;17;999-000-0372
31015037601;Ευαγγελία;Οικονόμου;53;999-000-0373
31015077951;Αγγελική;Καραγιάννη;27;999-000-0374
31015090865;Ιωάννα;Αγγελιδάκη;44;999-000-0375
31015008740;Γεωργία;Χατζή;13;999-000-0376
31015030181;Αγγελική;Βλάχου;55;999-000-0377
31015066384;Ελένη;Μιχαηλίδου;10;999-000-0378
31015071127;Δέσποινα;Μακρή;78;999-000-0379
31015025311;Αντωνία;Στεργίου;22;999-000-0380
31015030831;Ειρήνη;Κυριακού;38;999-000-0381
31015012325;Ειρήνη;Αγγελιδάκη;47;999-000-0382
31015047985;Άννα;Βλάχου;80;999-000-0383
31015087316;Ιωάννα;Διαμαντή;49;999-000-0384
31015016429;Ευαγγελία;Αναστασιάδου;1;999-000-0385
31015020968;Αγγελική;Ιωάννου;57;999-000-0386
31015054538;Μαρίνα;Ιωάννου;4;999-000-0387
31015084621;Φωτεινή;Διαμαντή;56;999-000-0388
31015063270;Κατερίνα;Καραγιάννη;26;999-000-0389
31015047342;Μαρίνα;Μιχαηλίδου;50;999-000-0390
31015065624;Δέσποινα;Αγγελιδάκη;16;999-000-0391
31015058632;Δέσποινα;Σαμαρά;92;999-000-0392
31015024198;Χρύσα;Βλάχου;77;999-000-0393
31015015607;Γεωργία;Μακρή;85;999-000-0394
31015072046;Σοφία;Μιχαηλίδου;22;999-000-0395
31015025259;Ειρήνη;Αγγελιδάκη;13;999-000-0396
31015031411;Βασιλική;Μακρή;6;999-000-0397
31015057517;Δέσποινα;Παππά;61;999-000-0398
31015077559;Σοφία;Νικολάου;92;999-000-0399
31015037399;Βασιλική;Διαμαντή;63;999-000-0400
31015005798;Κατερίνα;Παππά;1;999-000-0401
31015054967;Κατερίνα;Μακρή;91;999-000-0402
31015019015;Φωτεινή;Νικολάου;68;999-000-0403
31015056224;Δήμητρα;Καραγιάννη;56;999-000-0404
31015052273;Μαρίνα;Αναστασιάδου;60;999-000-0405
31015029905;Μαρίνα;Νικολάου;32;999-000-0406
31015089421;Νικολέτα;Νικολάου;43;999-000-0407
31015083392;Μαρίνα;Διαμαντή;79;999-000-0408
31015070805;Ειρήνη;Αγγελιδάκη;27;999-000-0409
31015069292;Αντωνία;Αγγελιδάκη;64;999-000-0410
39900000001;Γεωργία;Δημητρίου;12;999-000-0411
39900000002;Δέσποινα;Κυριακού;86;999-000-0412
31015073161;Δέσποινα;Στεργίου;68;999-000-0413
31015072732;Χρύσα;Κωνσταντινίδου;88;999-000-0414
31015015206;Άννα;Αγγελιδάκη;84;999-000-0415
31015032054;Δήμητρα;Πανταζή;21;999-000-0416
31015003451;Κατερίνα;Ιωάννου;56;999-000-0417
31015007938;Χρύσα;Νικολάου;17;999-000-0418
31015070182;Φωτεινή;Στεργίου;1;999-000-0419
31015082758;Αγγελική;Κωνσταντινίδου;49;999-000-0420
31015072126;Κατερίνα;Παππά;44;999-000-0421
31015067043;Δήμητρα;Παππά;18;999-000-0422
31015032456;Δέσποινα;Δημητρίου;18;999-000-0423
31015028853;Δήμητρα;Αγγελιδάκη;100;999-000-0424
31015009847;Νικολέτα;Κυριακού;82;999-000-0425
31015063289;Βασιλική;Κυριακού;29;999-000-0426
31015078656;Νικολέτα;Οικονόμου;67;999-000-0427
31015060219;Δέσποινα;Παπαδοπούλου;10;999-000-0428
31015019596;Ευαγγελία;Αναστασιάδου;92;999-000-0429
31015003610;Ελένη;Νικολάου;48;999-000-0430
31015075409;Αντωνία;Ιωάννου;23;999-000-0431
31015040946;Ιωάννα;Γεωργίου;5;999-000-0432
31015056171;Δήμητρα;Δημητρίου;86;999-000-0433
31015095209;Βασιλική;Χατζή;9;999-000-0434
31015004165;Ειρήνη;Μιχαηλίδου;24;999-000-0435
31015030092;Νικολέτα;Αγγελιδάκη;17;999-000-0436
31015016223;Γεωργία;Αναστασιάδου;86;999-000-0437
31015049778;Βασιλική;Διαμαντή;83;999-000-0438
31015073045;Αντωνία;Στεργίου;24;999-000-0439
31015092462;Δήμητρα;Βλάχου;33;999-000-0440
31015056000;Άννα;Μακρή;60;999-000-0441
31015072420;Μαρία;Κωνσταντινίδου;44;999-000-0442
31015083034;Αλεξάνδρα;Κυριακού;22;999-000-0443
31015037200;Μαρίνα;Κυριακού;82;999-000-0444
31015074231;Δήμητρα;Παππά;27;999-000-0445
31015092239;Δέσποινα;Παππά;41;999-000-0446
31015068774;Άννα;Οικονόμου;100;999-000-0447
31015012548;Αντωνία;Πανταζή;94;999-000-0448
31015002595;Ειρήνη;Μακρή;21;999-000-0449
31015046423;Σοφία;Κωνσταντινίδου;50;999-000-0450
31015085274;Νικολέτα;Κυριακού;31;999-000-0451
31015092006;Φωτεινή;Αγγελιδάκη;91;999-000-0452
31015003576;Αλεξάνδρα;Διαμαντή;80;999-000-0453
31015023590;Δήμητρα;Στεργίου;53;999-000-0454
31015054994;Αντωνία;Δημητρίου;61;999-000-0455
31015069746;Αλεξάνδρα;Παπαδοπούλου;46;999-000-0456
31015011488;Αγγελική;Ιωάννου;9;999-000-0457
31015080368;Μαρία;Αναστασιάδου;97;999-000-0458
31015063751;Ιωάννα;Νικολάου;47;999-000-0459
31015011013;Βασιλική;Γεωργίου;64;999-000-0460
31015095539;Μαρία;Δημητρίου;89;999-000-0461
31015024786;Μαρία;Μακρή;62;999-000-0462
31015022458;Βασιλική;Βλάχου;3;999-000-0463
31015033188;Άννα;Πανταζή;37;999-000-0464
31015099991;Αγγελική;Κωνσταντινίδου;44;999-000-0465
31015011825;Δέσποινα;Οικονόμου;52;999-000-0466
31015010700;Βασιλική;Δημητρίου;92;999-000-0467
31015088752;Σοφία;Χατζή;75;999-000-0468
31015076738;Μαρία;Ιωάννου;23;999-000-0469
31015035872;Βασιλική;Παπαδοπούλου;85;999-000-0470
31015085746;Μαρίνα;Κωνσταντινίδου;13;999-000-0471
31015029665;Γεωργία;Πανταζή;46;999-000-0472
31015081795;Νικολέτα;Διαμαντή;80;999-000-0473
31015007536;Σοφία;Νικολάου;98;999-000-0474
