AMKA;hire_date;staff_type;image_url;im_description
41015014127;7/1/2013;doctor;images/doctor.png;Αφοσιωμένη στην εσωτερική παθολογία.
41015066473;19/1/2017;doctor;images/doctor.png;Εστιάζει στην καρδιαγγειακή υγεία.
41015061156;21/12/2014;doctor;images/doctor.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
41015026999;9/1/1996;doctor;images/doctor.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
41015094727;29/8/2021;doctor;images/doctor.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
41015051979;13/10/2024;doctor;images/doctor.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
41015041650;7/2/2015;doctor;images/doctor.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
41015092541;22/11/2015;doctor;images/doctor.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
41015026221;11/6/2001;doctor;images/doctor.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
41015050587;21/9/2010;doctor;images/doctor.png;Αφοσιωμένη στην εσωτερική παθολογία.
41015051194;19/9/1995;doctor;images/doctor.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
41015035499;4/10/2011;doctor;images/doctor.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
41015038780;14/12/1995;doctor;images/doctor.png;Εστιάζει στην καρδιαγγειακή υγεία.
41015038307;19/12/2008;doctor;images/doctor.png;Ειδική στη διαγνωστική απεικόνιση.
41015093390;23/4/1996;doctor;images/doctor.png;Εστιάζει στην καρδιαγγειακή υγεία.
41015074357;26/8/2025;doctor;images/doctor.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
41015059551;7/7/2004;doctor;images/doctor.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
41015087931;17/1/2005;doctor;images/doctor.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
41015069871;24/7/2004;doctor;images/doctor.png;Ειδική στη διαγνωστική απεικόνιση.
41015054930;19/9/2021;doctor;images/doctor.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
41015071902;4/8/2014;doctor;images/doctor.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
41015041990;23/4/2004;doctor;images/doctor.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
41015052923;1/1/2015;doctor;images/doctor.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
41015022813;26/2/2024;doctor;images/doctor.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
41015030145;11/5/2021;doctor;images/doctor.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
41015071644;19/11/2009;doctor;images/doctor.png;Εστιάζει στην καρδιαγγειακή υγεία.
41015003086;26/12/2003;doctor;images/doctor.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
41015044951;10/8/1999;doctor;images/doctor.png;Εστιάζει στην καρδιαγγειακή υγεία.
41015091203;23/7/2020;doctor;images/doctor.png;Ειδική στη διαγνωστική απεικόνιση.
41015058240;16/12/2001;doctor;images/doctor.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
41015015028;3/6/1998;doctor;images/doctor.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
41015004799;19/5/2023;doctor;images/doctor.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
41015021985;31/12/1997;doctor;images/doctor.png;Ειδική στη διαγνωστική απεικόνιση.
21015086610;28/8/2002;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
21015098983;13/3/2003;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
21015043337;16/11/2002;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
21015037601;19/9/2013;nurse;images/nurse.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
21015077951;28/7/2000;nurse;images/nurse.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
21015090865;28/1/1999;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
21015008740;20/10/2007;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
21015030181;6/3/2015;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
21015066384;3/8/2002;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
21015071127;12/10/2017;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
21015025311;18/6/2021;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
21015030831;16/6/1996;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
21015012325;9/2/2014;nurse;images/nurse.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
21015047985;17/3/2008;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
21015087316;5/6/2000;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
21015016429;17/9/2021;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
21015020968;24/12/2020;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
21015054538;11/1/2013;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
21015084621;18/2/1997;nurse;images/nurse.png;Εστιάζει στην καρδιαγγειακή υγεία.
21015063270;22/6/2007;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
21015047342;26/1/1998;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
21015065624;7/3/2010;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
21015058632;10/10/2007;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
21015024198;12/6/2005;nurse;images/nurse.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
21015015607;4/3/2008;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
21015072046;19/7/2011;nurse;images/nurse.png;Εστιάζει στην καρδιαγγειακή υγεία.
21015025259;4/8/2002;nurse;images/nurse.png;Εστιάζει στην καρδιαγγειακή υγεία.
21015031411;9/6/2021;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
21015057517;28/2/2004;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
21015077559;18/8/2021;nurse;images/nurse.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
21015037399;27/11/2024;nurse;images/nurse.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
21015005798;28/8/2009;nurse;images/nurse.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
21015054967;27/6/1996;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
21015019015;9/11/2020;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
21015056224;13/8/2008;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
21015052273;7/4/1998;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
21015029905;12/10/2022;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
21015089421;7/2/2007;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
21015083392;1/2/2003;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
21015070805;2/2/2012;nurse;images/nurse.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
21015069292;30/4/2009;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
29900000001;3/8/1995;nurse;images/nurse.png;Εστιάζει στην καρδιαγγειακή υγεία.
29900000002;22/11/1996;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
21015073161;22/1/2020;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
21015072732;22/6/2024;nurse;images/nurse.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
21015015206;12/1/2020;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
21015032054;23/5/2018;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
21015003451;28/9/2014;nurse;images/nurse.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
21015007938;4/10/2007;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
21015070182;18/11/1999;nurse;images/nurse.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
21015082758;21/11/2025;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
21015072126;19/4/2015;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
21015067043;25/4/2010;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
21015032456;13/5/2013;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
21015028853;13/1/2024;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
21015009847;18/12/2004;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
21015063289;4/5/2017;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
21015078656;13/9/2009;nurse;images/nurse.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
21015060219;23/11/1995;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
21015019596;31/7/2007;nurse;images/nurse.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
21015003610;4/12/2009;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
21015075409;26/1/2006;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
21015040946;11/3/1997;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
21015056171;5/5/2019;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
21015095209;31/10/2007;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
21015004165;19/9/1995;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
21015030092;5/2/2001;nurse;images/nurse.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
21015016223;19/4/2008;nurse;images/nurse.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
21015049778;21/12/2014;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
21015073045;8/1/1997;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
21015092462;27/11/2008;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
21015056000;31/5/2018;nurse;images/nurse.png;Εστιάζει στην καρδιαγγειακή υγεία.
21015072420;29/6/1998;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
21015083034;1/11/2005;nurse;images/nurse.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
21015037200;26/6/2016;nurse;images/nurse.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
21015074231;29/5/2021;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
21015092239;28/3/1996;nurse;images/nurse.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
21015068774;7/3/1996;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
21015012548;12/10/2024;nurse;images/nurse.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
21015002595;9/2/2000;nurse;images/nurse.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
21015046423;21/3/2006;nurse;images/nurse.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
21015085274;8/10/2022;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
21015092006;23/9/2006;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
21015003576;23/3/2006;nurse;images/nurse.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
21015023590;22/2/1998;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
21015054994;20/4/2015;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
21015069746;13/2/2023;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
21015011488;21/12/1997;nurse;images/nurse.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
21015080368;15/12/2015;nurse;images/nurse.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
21015063751;16/10/2001;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
21015011013;24/6/2012;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
21015095539;15/7/2013;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
21015024786;28/12/1995;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
21015022458;26/2/2010;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
21015033188;14/4/2021;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
21015099991;5/12/2000;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
21015011825;24/7/2021;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
21015010700;10/12/2001;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
21015088752;6/7/2013;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
21015076738;21/12/2001;nurse;images/nurse.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
21015035872;19/1/2013;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
21015085746;9/11/1999;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
21015029665;12/8/2010;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
21015081795;9/11/2012;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
21015007536;22/2/2000;nurse;images/nurse.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
21015095655;22/3/1999;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
21015048804;18/3/2026;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
21015086326;8/5/2010;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
21015020423;2/12/2023;nurse;images/nurse.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
21015005351;29/2/2000;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
21015079851;25/7/2002;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
21015096155;26/5/2012;nurse;images/nurse.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
21015001382;19/9/2025;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
21015076756;25/2/2009;nurse;images/nurse.png;Εστιάζει στην καρδιαγγειακή υγεία.
21015027658;13/4/2010;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
21015016447;29/9/2022;nurse;images/nurse.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
21015014289;28/9/2013;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
21015046272;3/2/2020;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
21015040027;24/12/2002;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
21015079815;22/7/1998;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
21015020593;24/1/2001;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
21015017286;12/2/2004;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
21015071494;29/7/2018;nurse;images/nurse.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
21015007670;23/2/2020;nurse;images/nurse.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
21015009598;23/1/2004;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
21015007965;17/2/1998;nurse;images/nurse.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
21015097582;9/4/2001;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
21015077871;28/12/2012;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
21015061245;16/8/2006;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
21015075695;27/9/2005;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
21015037674;20/8/2006;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
21015090543;20/3/2025;nurse;images/nurse.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
21015001275;23/6/2003;nurse;images/nurse.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
21015036871;9/1/2005;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
21015071591;2/6/2011;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
21015057679;30/4/2020;nurse;images/nurse.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
21015026953;1/7/2019;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
21015076266;15/2/2026;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
21015035694;3/10/2020;nurse;images/nurse.png;Εστιάζει στην καρδιαγγειακή υγεία.
21015003157;22/3/2025;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
21015042427;29/1/2012;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
21015066730;12/11/2021;nurse;images/nurse.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
21015093808;29/11/2019;nurse;images/nurse.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
21015015395;27/10/2013;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
21015071993;28/3/2003;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
21015011442;13/12/2005;nurse;images/nurse.png;Εστιάζει στην καρδιαγγειακή υγεία.
21015059301;26/11/2001;nurse;images/nurse.png;Εστιάζει στην καρδιαγγειακή υγεία.
21015003200;4/1/2006;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
21015071485;24/5/2023;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
21015094200;26/5/2004;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
31015086610;28/8/2002;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
31015098983;13/3/2003;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
31015043337;16/11/2002;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
31015037601;19/9/2013;nurse;images/nurse.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
31015077951;28/7/2000;nurse;images/nurse.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
31015090865;28/1/1999;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
31015008740;20/10/2007;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
31015030181;6/3/2015;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
31015066384;3/8/2002;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
31015071127;12/10/2017;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
31015025311;18/6/2021;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
31015030831;16/6/1996;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
31015012325;9/2/2014;nurse;images/nurse.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
31015047985;17/3/2008;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
31015087316;5/6/2000;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
31015016429;17/9/2021;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
31015020968;24/12/2020;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
31015054538;11/1/2013;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
31015084621;18/2/1997;nurse;images/nurse.png;Εστιάζει στην καρδιαγγειακή υγεία.
31015063270;22/6/2007;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
31015047342;26/1/1998;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
31015065624;7/3/2010;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
31015058632;10/10/2007;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
31015024198;12/6/2005;nurse;images/nurse.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
31015015607;4/3/2008;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
31015072046;19/7/2011;nurse;images/nurse.png;Εστιάζει στην καρδιαγγειακή υγεία.
31015025259;4/8/2002;nurse;images/nurse.png;Εστιάζει στην καρδιαγγειακή υγεία.
31015031411;9/6/2021;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
31015057517;28/2/2004;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
31015077559;18/8/2021;nurse;images/nurse.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
31015037399;27/11/2024;nurse;images/nurse.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
31015005798;28/8/2009;nurse;images/nurse.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
31015054967;27/6/1996;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
31015019015;9/11/2020;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
31015056224;13/8/2008;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
31015052273;7/4/1998;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
31015029905;12/10/2022;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
31015089421;7/2/2007;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
31015083392;1/2/2003;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
31015070805;2/2/2012;nurse;images/nurse.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
31015069292;30/4/2009;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
39900000001;3/8/1995;nurse;images/nurse.png;Εστιάζει στην καρδιαγγειακή υγεία.
39900000002;22/11/1996;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
31015073161;22/1/2020;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
31015072732;22/6/2024;nurse;images/nurse.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
31015015206;12/1/2020;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
31015032054;23/5/2018;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
31015003451;28/9/2014;nurse;images/nurse.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
31015007938;4/10/2007;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
31015070182;18/11/1999;nurse;images/nurse.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
31015082758;21/11/2025;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
31015072126;19/4/2015;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
31015067043;25/4/2010;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
31015032456;13/5/2013;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
31015028853;13/1/2024;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
31015009847;18/12/2004;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
31015063289;4/5/2017;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
31015078656;13/9/2009;nurse;images/nurse.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
31015060219;23/11/1995;nurse;images/nurse.png;Γνωστή για την αριστεία σε μη επεμβατικές καρδιολογικές πράξεις.
31015019596;31/7/2007;nurse;images/nurse.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
31015003610;4/12/2009;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
31015075409;26/1/2006;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
31015040946;11/3/1997;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
31015056171;5/5/2019;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
31015095209;31/10/2007;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
31015004165;19/9/1995;nurse;images/nurse.png;Επαγγελματίας με 15ετή εμπειρία σε χρόνια νοσήματα.
31015030092;5/2/2001;nurse;images/nurse.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
31015016223;19/4/2008;nurse;images/nurse.png;Πιστοποιημένη σε καινοτόμες χειρουργικές τεχνικές.
31015049778;21/12/2014;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
31015073045;8/1/1997;nurse;images/nurse.png;Εξειδικευμένη στην παιδιατρική φροντίδα.
31015092462;27/11/2008;nurse;images/nurse.png;Αφοσιωμένη στην εσωτερική παθολογία.
31015056000;31/5/2018;nurse;images/nurse.png;Εστιάζει στην καρδιαγγειακή υγεία.
31015072420;29/6/1998;nurse;images/nurse.png;Ειδική στη διαγνωστική απεικόνιση.
31015083034;1/11/2005;nurse;images/nurse.png;Ορθοπεδικός ειδική στην αποκατάσταση αρθρώσεων.
31015037200;26/6/2016;nurse;images/nurse.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
31015074231;29/5/2021;nurse;images/nurse.png;Επιμελήτρια με έμφαση στην προληπτική ιατρική.
31015092239;28/3/1996;nurse;images/nurse.png;Ειδική στη νευρολογία και σε σύνθετα περιστατικά.
