AMKA;dep_name;shift_type;date
31015097001;Internal Medicine;night;02/02/2026
41015070805;Internal Medicine;night;02/02/2026
41015028853;Internal Medicine;night;02/02/2026
41015073045;Internal Medicine;night;02/02/2026
41015023590;Internal Medicine;night;02/02/2026
41015076738;Internal Medicine;night;02/02/2026
41015027658;Internal Medicine;night;02/02/2026
21015040731;Internal Medicine;night;02/02/2026
21015070645;Internal Medicine;night;02/02/2026
11015064821;Microbiology;night;02/02/2026
41015099063;Microbiology;night;02/02/2026
41015061156;Microbiology;night;02/02/2026
41015077951;Microbiology;night;02/02/2026
41015063270;Microbiology;night;02/02/2026
41015056224;Microbiology;night;02/02/2026
41015070182;Microbiology;night;02/02/2026
41015095209;Microbiology;night;02/02/2026
41015002595;Microbiology;night;02/02/2026
21015013789;Microbiology;night;02/02/2026
31015080313;Microbiology;night;02/02/2026
21015071644;Neurology;night;02/02/2026
41015052923;Neurology;night;02/02/2026
11015018604;Neurology;night;02/02/2026
41015005798;Neurology;night;02/02/2026
41015032054;Neurology;night;02/02/2026
41015075409;Neurology;night;02/02/2026
41015092239;Neurology;night;02/02/2026
41015095539;Neurology;night;02/02/2026
41015048804;Neurology;night;02/02/2026
21015089948;Neurology;night;02/02/2026
21015076541;Neurology;night;02/02/2026
11015051194;Ophthalmology;night;02/02/2026
31015061156;Ophthalmology;night;02/02/2026
41015022813;Ophthalmology;night;02/02/2026
41015054538;Ophthalmology;night;02/02/2026
41015054967;Ophthalmology;night;02/02/2026
41015003451;Ophthalmology;night;02/02/2026
41015040946;Ophthalmology;night;02/02/2026
41015068774;Ophthalmology;night;02/02/2026
41015024786;Ophthalmology;night;02/02/2026
21015015705;Ophthalmology;night;02/02/2026
21015030617;Ophthalmology;night;02/02/2026
21015007359;Orthopedics;night;02/02/2026
31015074151;Orthopedics;night;02/02/2026
41015004799;Orthopedics;night;02/02/2026
41015073161;Orthopedics;night;02/02/2026
41015060219;Orthopedics;night;02/02/2026
41015083034;Orthopedics;night;02/02/2026
41015080368;Orthopedics;night;02/02/2026
41015081795;Orthopedics;night;02/02/2026
41015040027;Orthopedics;night;02/02/2026
21015010345;Orthopedics;night;02/02/2026
21015082776;Orthopedics;night;02/02/2026
11015015028;Pediatrics;night;02/02/2026
21015074151;Pediatrics;night;02/02/2026
31015038487;Pediatrics;night;02/02/2026
49900000002;Pediatrics;night;02/02/2026
41015078656;Pediatrics;night;02/02/2026
41015072420;Pediatrics;night;02/02/2026
41015011488;Pediatrics;night;02/02/2026
41015029665;Pediatrics;night;02/02/2026
41015046272;Pediatrics;night;02/02/2026
31015015536;Pediatrics;night;02/02/2026
31015003932;Pediatrics;night;02/02/2026
21015093229;Pulmonology;night;02/02/2026
31015018604;Pulmonology;night;02/02/2026
31015066455;Pulmonology;night;02/02/2026
31015066730;Pulmonology;night;02/02/2026
41015008740;Pulmonology;night;02/02/2026
41015065624;Pulmonology;night;02/02/2026
41015029905;Pulmonology;night;02/02/2026
41015072126;Pulmonology;night;02/02/2026
41015030092;Pulmonology;night;02/02/2026
21015052022;Pulmonology;night;02/02/2026
21015035765;Pulmonology;night;02/02/2026
11015066473;Radiology;night;02/02/2026
11015065571;Radiology;night;02/02/2026
21015094727;Radiology;night;02/02/2026
41015019015;Radiology;night;02/02/2026
41015007938;Radiology;night;02/02/2026
41015056171;Radiology;night;02/02/2026
41015012548;Radiology;night;02/02/2026
41015022458;Radiology;night;02/02/2026
41015020423;Radiology;night;02/02/2026
21015037754;Radiology;night;02/02/2026
21015050328;Radiology;night;02/02/2026
11015047725;Surgery;night;02/02/2026
11015076159;Surgery;night;02/02/2026
11015094727;Surgery;night;02/02/2026
31015088752;Surgery;night;02/02/2026
31015076756;Surgery;night;02/02/2026
31015061245;Surgery;night;02/02/2026
31015015395;Surgery;night;02/02/2026
41015066384;Surgery;night;02/02/2026
41015024198;Surgery;night;02/02/2026
21015093602;Surgery;night;02/02/2026
21015088333;Surgery;night;02/02/2026
11015049983;Urology;night;02/02/2026
31015052923;Urology;night;02/02/2026
21015012227;Urology;night;02/02/2026
31015071591;Urology;night;02/02/2026
31015094200;Urology;night;02/02/2026
41015087316;Urology;night;02/02/2026
41015077559;Urology;night;02/02/2026
41015072732;Urology;night;02/02/2026
41015019596;Urology;night;02/02/2026
21015090071;Urology;night;02/02/2026
21015039066;Urology;night;02/02/2026
21015032143;Cardiology;morning;03/02/2026
11015079227;Cardiology;morning;03/02/2026
21015069871;Cardiology;morning;03/02/2026
41015001382;Cardiology;morning;03/02/2026
41015077871;Cardiology;morning;03/02/2026
41015093808;Cardiology;morning;03/02/2026
11015012325;Cardiology;morning;03/02/2026
11015020968;Cardiology;morning;03/02/2026
11015072046;Cardiology;morning;03/02/2026
21015097966;Cardiology;morning;03/02/2026
21015070397;Cardiology;morning;03/02/2026
11015074357;Emergency;morning;03/02/2026
11015078843;Emergency;morning;03/02/2026
11015041990;Emergency;morning;03/02/2026
11015072732;Emergency;morning;03/02/2026
11015078656;Emergency;morning;03/02/2026
11015095539;Emergency;morning;03/02/2026
11015003157;Emergency;morning;03/02/2026
21015030831;Emergency;morning;03/02/2026
21015025259;Emergency;morning;03/02/2026
31015060139;Emergency;morning;03/02/2026
31015089948;Emergency;morning;03/02/2026
21015087931;Gastroenterology;morning;03/02/2026
11015009749;Gastroenterology;morning;03/02/2026
21015018604;Gastroenterology;morning;03/02/2026
41015079851;Gastroenterology;morning;03/02/2026
41015007965;Gastroenterology;morning;03/02/2026
41015042427;Gastroenterology;morning;03/02/2026
11015065624;Gastroenterology;morning;03/02/2026
11015019015;Gastroenterology;morning;03/02/2026
11015032054;Gastroenterology;morning;03/02/2026
21015033614;Gastroenterology;morning;03/02/2026
31015099713;Gastroenterology;morning;03/02/2026
11015096226;Gynecology;morning;03/02/2026
41015096645;Gynecology;morning;03/02/2026
11015066455;Gynecology;morning;03/02/2026
41015015206;Gynecology;morning;03/02/2026
41015003610;Gynecology;morning;03/02/2026
41015074231;Gynecology;morning;03/02/2026
41015011013;Gynecology;morning;03/02/2026
41015095655;Gynecology;morning;03/02/2026
41015020593;Gynecology;morning;03/02/2026
21015096164;Gynecology;morning;03/02/2026
21015071671;Gynecology;morning;03/02/2026
11015051979;ICU;morning;03/02/2026
11015012227;ICU;morning;03/02/2026
11015050587;ICU;morning;03/02/2026
31015037674;ICU;morning;03/02/2026
31015011442;ICU;morning;03/02/2026
41015025311;ICU;morning;03/02/2026
41015072046;ICU;morning;03/02/2026
41015069292;ICU;morning;03/02/2026
41015009847;ICU;morning;03/02/2026
29900000004;ICU;morning;03/02/2026
21015068550;ICU;morning;03/02/2026
21015074295;Internal Medicine;morning;03/02/2026
41015041650;Internal Medicine;morning;03/02/2026
31015038469;Internal Medicine;morning;03/02/2026
41015075695;Internal Medicine;morning;03/02/2026
41015071993;Internal Medicine;morning;03/02/2026
11015037601;Internal Medicine;morning;03/02/2026
11015008740;Internal Medicine;morning;03/02/2026
11015083392;Internal Medicine;morning;03/02/2026
11015070805;Internal Medicine;morning;03/02/2026
21015076783;Internal Medicine;morning;03/02/2026
31015054592;Internal Medicine;morning;03/02/2026
21015090696;Microbiology;morning;03/02/2026
11015021985;Microbiology;morning;03/02/2026
11015052371;Microbiology;morning;03/02/2026
41015033188;Microbiology;morning;03/02/2026
41015005351;Microbiology;morning;03/02/2026
41015009598;Microbiology;morning;03/02/2026
41015003157;Microbiology;morning;03/02/2026
11015090865;Microbiology;morning;03/02/2026
11015066384;Microbiology;morning;03/02/2026
31015032401;Microbiology;morning;03/02/2026
31015004888;Microbiology;morning;03/02/2026
31015037317;Neurology;morning;03/02/2026
11015076952;Neurology;morning;03/02/2026
11015075524;Neurology;morning;03/02/2026
41015017286;Neurology;morning;03/02/2026
41015026953;Neurology;morning;03/02/2026
11015098983;Neurology;morning;03/02/2026
11015047985;Neurology;morning;03/02/2026
11015057517;Neurology;morning;03/02/2026
11015003451;Neurology;morning;03/02/2026
21015067436;Neurology;morning;03/02/2026
21015066151;Neurology;morning;03/02/2026
11015084328;Ophthalmology;morning;03/02/2026
11015030145;Ophthalmology;morning;03/02/2026
21015076952;Ophthalmology;morning;03/02/2026
41015086326;Ophthalmology;morning;03/02/2026
41015071494;Ophthalmology;morning;03/02/2026
41015076266;Ophthalmology;morning;03/02/2026
11015069292;Ophthalmology;morning;03/02/2026
11015019596;Ophthalmology;morning;03/02/2026
11015003610;Ophthalmology;morning;03/02/2026
21015042597;Ophthalmology;morning;03/02/2026
21015006671;Ophthalmology;morning;03/02/2026
21015047725;Orthopedics;morning;03/02/2026
21015078843;Orthopedics;morning;03/02/2026
31015041990;Orthopedics;morning;03/02/2026
41015036871;Orthopedics;morning;03/02/2026
41015071485;Orthopedics;morning;03/02/2026
11015007938;Orthopedics;morning;03/02/2026
11015060219;Orthopedics;morning;03/02/2026
11015086326;Orthopedics;morning;03/02/2026
11015001382;Orthopedics;morning;03/02/2026
21015067800;Orthopedics;morning;03/02/2026
21015033552;Orthopedics;morning;03/02/2026
21015055957;Pediatrics;morning;03/02/2026
31015079227;Pediatrics;morning;03/02/2026
31015076159;Pediatrics;morning;03/02/2026
41015001275;Pediatrics;morning;03/02/2026
41015003200;Pediatrics;morning;03/02/2026
11015077951;Pediatrics;morning;03/02/2026
11015087316;Pediatrics;morning;03/02/2026
11015063270;Pediatrics;morning;03/02/2026
11015075409;Pediatrics;morning;03/02/2026
31015085112;Pediatrics;morning;03/02/2026
31015015705;Pediatrics;morning;03/02/2026
21015005752;Pulmonology;morning;03/02/2026
31015009749;Pulmonology;morning;03/02/2026
41015094727;Pulmonology;morning;03/02/2026
41015085274;Pulmonology;morning;03/02/2026
41015011825;Pulmonology;morning;03/02/2026
41015096155;Pulmonology;morning;03/02/2026
41015097582;Pulmonology;morning;03/02/2026
41015066730;Pulmonology;morning;03/02/2026
11015071127;Pulmonology;morning;03/02/2026
21015044452;Pulmonology;morning;03/02/2026
31015068907;Pulmonology;morning;03/02/2026
21015003022;Radiology;morning;03/02/2026
21015075524;Radiology;morning;03/02/2026
21015076514;Radiology;morning;03/02/2026
41015007670;Radiology;morning;03/02/2026
41015035694;Radiology;morning;03/02/2026
11015005798;Radiology;morning;03/02/2026
11015032456;Radiology;morning;03/02/2026
11015028853;Radiology;morning;03/02/2026
11015063289;Radiology;morning;03/02/2026
21015078497;Radiology;morning;03/02/2026
31015048537;Radiology;morning;03/02/2026
11015004762;Surgery;morning;03/02/2026
21015038469;Surgery;morning;03/02/2026
31015069871;Surgery;morning;03/02/2026
41015083392;Surgery;morning;03/02/2026
41015032456;Surgery;morning;03/02/2026
41015049778;Surgery;morning;03/02/2026
41015003576;Surgery;morning;03/02/2026
41015088752;Surgery;morning;03/02/2026
41015076756;Surgery;morning;03/02/2026
21015025801;Surgery;morning;03/02/2026
21015058767;Surgery;morning;03/02/2026
21015066473;Urology;morning;03/02/2026
41015079227;Urology;morning;03/02/2026
41015076159;Urology;morning;03/02/2026
41015037200;Urology;morning;03/02/2026
41015063751;Urology;morning;03/02/2026
41015007536;Urology;morning;03/02/2026
41015079815;Urology;morning;03/02/2026
41015071591;Urology;morning;03/02/2026
41015094200;Urology;morning;03/02/2026
31015077700;Urology;morning;03/02/2026
31015027863;Urology;morning;03/02/2026
21015087637;Cardiology;noon;03/02/2026
31015087931;Cardiology;noon;03/02/2026
31015091203;Cardiology;noon;03/02/2026
11015056000;Cardiology;noon;03/02/2026
11015068774;Cardiology;noon;03/02/2026
11015085274;Cardiology;noon;03/02/2026
11015054994;Cardiology;noon;03/02/2026
11015079815;Cardiology;noon;03/02/2026
11015009598;Cardiology;noon;03/02/2026
21015022323;Cardiology;noon;03/02/2026
21015031215;Cardiology;noon;03/02/2026
21015080947;Emergency;noon;03/02/2026
21015079227;Emergency;noon;03/02/2026
21015041990;Emergency;noon;03/02/2026
29900000001;Emergency;noon;03/02/2026
21015063289;Emergency;noon;03/02/2026
21015056000;Emergency;noon;03/02/2026
21015069746;Emergency;noon;03/02/2026
21015085746;Emergency;noon;03/02/2026
21015014289;Emergency;noon;03/02/2026
31015076541;Emergency;noon;03/02/2026
31015067436;Emergency;noon;03/02/2026
21015091203;Gastroenterology;noon;03/02/2026
21015066455;Gastroenterology;noon;03/02/2026
21015009749;Gastroenterology;noon;03/02/2026
11015069746;Gastroenterology;noon;03/02/2026
11015046272;Gastroenterology;noon;03/02/2026
11015075695;Gastroenterology;noon;03/02/2026
11015093808;Gastroenterology;noon;03/02/2026
11015003200;Gastroenterology;noon;03/02/2026
11015071485;Gastroenterology;noon;03/02/2026
31015043113;Gastroenterology;noon;03/02/2026
31015008447;Gastroenterology;noon;03/02/2026
21015037317;Gynecology;noon;03/02/2026
11015076514;Gynecology;noon;03/02/2026
21015038307;Gynecology;noon;03/02/2026
41015057679;Gynecology;noon;03/02/2026
11015086610;Gynecology;noon;03/02/2026
11015030181;Gynecology;noon;03/02/2026
11015025311;Gynecology;noon;03/02/2026
11015029905;Gynecology;noon;03/02/2026
99900000002;Gynecology;noon;03/02/2026
31015023714;Gynecology;noon;03/02/2026
31015034819;Gynecology;noon;03/02/2026
21015071902;ICU;noon;03/02/2026
11015069871;ICU;noon;03/02/2026
21015076159;ICU;noon;03/02/2026
41015092462;ICU;noon;03/02/2026
41015054994;ICU;noon;03/02/2026
41015035872;ICU;noon;03/02/2026
41015016447;ICU;noon;03/02/2026
41015037674;ICU;noon;03/02/2026
41015011442;ICU;noon;03/02/2026
31015065483;ICU;noon;03/02/2026
31015077158;ICU;noon;03/02/2026
21015072803;Internal Medicine;noon;03/02/2026
21015034828;Internal Medicine;noon;03/02/2026
21015026221;Internal Medicine;noon;03/02/2026
11015073161;Internal Medicine;noon;03/02/2026
11015011825;Internal Medicine;noon;03/02/2026
11015026953;Internal Medicine;noon;03/02/2026
11015035694;Internal Medicine;noon;03/02/2026
21015071127;Internal Medicine;noon;03/02/2026
21015015607;Internal Medicine;noon;03/02/2026
31015079478;Internal Medicine;noon;03/02/2026
31015045585;Internal Medicine;noon;03/02/2026
21015087307;Microbiology;noon;03/02/2026
31015076952;Microbiology;noon;03/02/2026
41015001337;Microbiology;noon;03/02/2026
11015058632;Microbiology;noon;03/02/2026
11015052273;Microbiology;noon;03/02/2026
11015089421;Microbiology;noon;03/02/2026
11015067043;Microbiology;noon;03/02/2026
11015007536;Microbiology;noon;03/02/2026
11015048804;Microbiology;noon;03/02/2026
31015006751;Microbiology;noon;03/02/2026
31015040731;Microbiology;noon;03/02/2026
31015066473;Neurology;noon;03/02/2026
21015001337;Neurology;noon;03/02/2026
21015052371;Neurology;noon;03/02/2026
11015072420;Neurology;noon;03/02/2026
11015074231;Neurology;noon;03/02/2026
11015035872;Neurology;noon;03/02/2026
11015085746;Neurology;noon;03/02/2026
21015098983;Neurology;noon;03/02/2026
21015020968;Neurology;noon;03/02/2026
21015091597;Neurology;noon;03/02/2026
21015041589;Neurology;noon;03/02/2026
11015028014;Ophthalmology;noon;03/02/2026
31015038307;Ophthalmology;noon;03/02/2026
31015030145;Ophthalmology;noon;03/02/2026
11015046423;Ophthalmology;noon;03/02/2026
11015024786;Ophthalmology;noon;03/02/2026
11015096155;Ophthalmology;noon;03/02/2026
11015020593;Ophthalmology;noon;03/02/2026
11015017286;Ophthalmology;noon;03/02/2026
11015071494;Ophthalmology;noon;03/02/2026
31015079432;Ophthalmology;noon;03/02/2026
31015049634;Ophthalmology;noon;03/02/2026
21015021217;Orthopedics;noon;03/02/2026
41015050587;Orthopedics;noon;03/02/2026
31015080947;Orthopedics;noon;03/02/2026
11015027658;Orthopedics;noon;03/02/2026
11015016447;Orthopedics;noon;03/02/2026
11015007965;Orthopedics;noon;03/02/2026
11015076266;Orthopedics;noon;03/02/2026
21015047985;Orthopedics;noon;03/02/2026
21015057517;Orthopedics;noon;03/02/2026
31015046806;Orthopedics;noon;03/02/2026
31015066543;Orthopedics;noon;03/02/2026
21015004762;Pediatrics;noon;03/02/2026
31015050587;Pediatrics;noon;03/02/2026
31015021985;Pediatrics;noon;03/02/2026
11015092462;Pediatrics;noon;03/02/2026
11015011488;Pediatrics;noon;03/02/2026
11015076756;Pediatrics;noon;03/02/2026
11015077871;Pediatrics;noon;03/02/2026
21015012325;Pediatrics;noon;03/02/2026
21015031411;Pediatrics;noon;03/02/2026
31015030617;Pediatrics;noon;03/02/2026
31015042597;Pediatrics;noon;03/02/2026
21015028014;Pulmonology;noon;03/02/2026
31015090696;Pulmonology;noon;03/02/2026
31015051979;Pulmonology;noon;03/02/2026
11015030831;Pulmonology;noon;03/02/2026
11015084621;Pulmonology;noon;03/02/2026
11015047342;Pulmonology;noon;03/02/2026
11015031411;Pulmonology;noon;03/02/2026
11015082758;Pulmonology;noon;03/02/2026
11015056171;Pulmonology;noon;03/02/2026
31015081651;Pulmonology;noon;03/02/2026
31015080714;Pulmonology;noon;03/02/2026
21015074357;Radiology;noon;03/02/2026
31015001337;Radiology;noon;03/02/2026
31015052371;Radiology;noon;03/02/2026
11015002595;Radiology;noon;03/02/2026
11015010700;Radiology;noon;03/02/2026
11015040027;Radiology;noon;03/02/2026
11015097582;Radiology;noon;03/02/2026
21015037601;Radiology;noon;03/02/2026
21015084621;Radiology;noon;03/02/2026
31015090026;Radiology;noon;03/02/2026
31015077425;Radiology;noon;03/02/2026
21015073624;Surgery;noon;03/02/2026
41015018604;Surgery;noon;03/02/2026
21015054930;Surgery;noon;03/02/2026
41015061245;Surgery;noon;03/02/2026
41015015395;Surgery;noon;03/02/2026
11015054538;Surgery;noon;03/02/2026
11015077559;Surgery;noon;03/02/2026
11015037399;Surgery;noon;03/02/2026
11015056224;Surgery;noon;03/02/2026
31015090703;Surgery;noon;03/02/2026
31015001863;Surgery;noon;03/02/2026
21015038780;Urology;noon;03/02/2026
41015041990;Urology;noon;03/02/2026
41015021985;Urology;noon;03/02/2026
11015016429;Urology;noon;03/02/2026
11015054967;Urology;noon;03/02/2026
99900000001;Urology;noon;03/02/2026
11015040946;Urology;noon;03/02/2026
11015004165;Urology;noon;03/02/2026
11015022458;Urology;noon;03/02/2026
31015041669;Urology;noon;03/02/2026
31015004254;Urology;noon;03/02/2026
31015028014;Cardiology;night;03/02/2026
41015090696;Cardiology;night;03/02/2026
41015087307;Cardiology;night;03/02/2026
21015030181;Cardiology;night;03/02/2026
21015058632;Cardiology;night;03/02/2026
21015089421;Cardiology;night;03/02/2026
21015067043;Cardiology;night;03/02/2026
21015016223;Cardiology;night;03/02/2026
21015092006;Cardiology;night;03/02/2026
21015016161;Cardiology;night;03/02/2026
31015032367;Cardiology;night;03/02/2026
21015051194;Emergency;night;03/02/2026
21015021985;Emergency;night;03/02/2026
41015038469;Emergency;night;03/02/2026
21015090543;Emergency;night;03/02/2026
21015059301;Emergency;night;03/02/2026
31015030831;Emergency;night;03/02/2026
31015025259;Emergency;night;03/02/2026
39900000001;Emergency;night;03/02/2026
31015063289;Emergency;night;03/02/2026
31015066151;Emergency;night;03/02/2026
31015091597;Emergency;night;03/02/2026
31015087307;Gastroenterology;night;03/02/2026
31015094727;Gastroenterology;night;03/02/2026
31015075524;Gastroenterology;night;03/02/2026
21015090865;Gastroenterology;night;03/02/2026
21015047342;Gastroenterology;night;03/02/2026
21015052273;Gastroenterology;night;03/02/2026
21015082758;Gastroenterology;night;03/02/2026
21015004165;Gastroenterology;night;03/02/2026
21015046423;Gastroenterology;night;03/02/2026
31015021903;Gastroenterology;night;03/02/2026
39900000004;Gastroenterology;night;03/02/2026
21015084328;Gynecology;night;03/02/2026
21015030145;Gynecology;night;03/02/2026
21015065571;Gynecology;night;03/02/2026
11015015206;Gynecology;night;03/02/2026
11015072126;Gynecology;night;03/02/2026
11015095209;Gynecology;night;03/02/2026
11015083034;Gynecology;night;03/02/2026
11015063751;Gynecology;night;03/02/2026
11015099991;Gynecology;night;03/02/2026
31015042490;Gynecology;night;03/02/2026
31015098778;Gynecology;night;03/02/2026
31015073624;ICU;night;03/02/2026
21015050587;ICU;night;03/02/2026
41015069871;ICU;night;03/02/2026
11015043337;ICU;night;03/02/2026
11015015607;ICU;night;03/02/2026
11015025259;ICU;night;03/02/2026
11015070182;ICU;night;03/02/2026
11015009847;ICU;night;03/02/2026
11015016223;ICU;night;03/02/2026
31015012138;ICU;night;03/02/2026
31015087888;ICU;night;03/02/2026
21015064821;Internal Medicine;night;03/02/2026
31015032143;Internal Medicine;night;03/02/2026
31015015028;Internal Medicine;night;03/02/2026
21015070805;Internal Medicine;night;03/02/2026
21015028853;Internal Medicine;night;03/02/2026
21015073045;Internal Medicine;night;03/02/2026
21015023590;Internal Medicine;night;03/02/2026
21015076738;Internal Medicine;night;03/02/2026
21015027658;Internal Medicine;night;03/02/2026
31015087655;Internal Medicine;night;03/02/2026
31015090071;Internal Medicine;night;03/02/2026
31015003022;Microbiology;night;03/02/2026
41015038307;Microbiology;night;03/02/2026
31015074357;Microbiology;night;03/02/2026
11015061245;Microbiology;night;03/02/2026
11015059301;Microbiology;night;03/02/2026
21015077951;Microbiology;night;03/02/2026
21015063270;Microbiology;night;03/02/2026
21015056224;Microbiology;night;03/02/2026
21015070182;Microbiology;night;03/02/2026
31015070645;Microbiology;night;03/02/2026
31015076783;Microbiology;night;03/02/2026
31015038780;Neurology;night;03/02/2026
31015012227;Neurology;night;03/02/2026
41015078843;Neurology;night;03/02/2026
21015005798;Neurology;night;03/02/2026
21015032054;Neurology;night;03/02/2026
21015075409;Neurology;night;03/02/2026
21015092239;Neurology;night;03/02/2026
21015095539;Neurology;night;03/02/2026
21015048804;Neurology;night;03/02/2026
31015096672;Neurology;night;03/02/2026
31015033972;Neurology;night;03/02/2026
21015003086;Ophthalmology;night;03/02/2026
31015065571;Ophthalmology;night;03/02/2026
21015096226;Ophthalmology;night;03/02/2026
21015043337;Ophthalmology;night;03/02/2026
21015054538;Ophthalmology;night;03/02/2026
21015054967;Ophthalmology;night;03/02/2026
21015003451;Ophthalmology;night;03/02/2026
21015040946;Ophthalmology;night;03/02/2026
21015068774;Ophthalmology;night;03/02/2026
31015097966;Ophthalmology;night;03/02/2026
31015070397;Ophthalmology;night;03/02/2026
31015051194;Orthopedics;night;03/02/2026
31015004762;Orthopedics;night;03/02/2026
41015074295;Orthopedics;night;03/02/2026
21015073161;Orthopedics;night;03/02/2026
21015060219;Orthopedics;night;03/02/2026
21015083034;Orthopedics;night;03/02/2026
21015080368;Orthopedics;night;03/02/2026
21015081795;Orthopedics;night;03/02/2026
21015040027;Orthopedics;night;03/02/2026
31015046441;Orthopedics;night;03/02/2026
31015067695;Orthopedics;night;03/02/2026
41015073624;Pediatrics;night;03/02/2026
41015072803;Pediatrics;night;03/02/2026
41015034828;Pediatrics;night;03/02/2026
29900000002;Pediatrics;night;03/02/2026
21015078656;Pediatrics;night;03/02/2026
21015072420;Pediatrics;night;03/02/2026
21015011488;Pediatrics;night;03/02/2026
21015029665;Pediatrics;night;03/02/2026
21015046272;Pediatrics;night;03/02/2026
31015006671;Pediatrics;night;03/02/2026
11015067695;Pediatrics;night;03/02/2026
41015003022;Pulmonology;night;03/02/2026
41015074357;Pulmonology;night;03/02/2026
41015003086;Pulmonology;night;03/02/2026
11015023590;Pulmonology;night;03/02/2026
11015088752;Pulmonology;night;03/02/2026
11015076738;Pulmonology;night;03/02/2026
11015015395;Pulmonology;night;03/02/2026
21015008740;Pulmonology;night;03/02/2026
21015065624;Pulmonology;night;03/02/2026
39900000003;Pulmonology;night;03/02/2026
31015063895;Pulmonology;night;03/02/2026
31015093390;Radiology;night;03/02/2026
41015012227;Radiology;night;03/02/2026
41015030145;Radiology;night;03/02/2026
21015019015;Radiology;night;03/02/2026
21015007938;Radiology;night;03/02/2026
21015056171;Radiology;night;03/02/2026
21015012548;Radiology;night;03/02/2026
21015022458;Radiology;night;03/02/2026
21015020423;Radiology;night;03/02/2026
31015093602;Radiology;night;03/02/2026
31015088333;Radiology;night;03/02/2026
21015015028;Surgery;night;03/02/2026
31015097886;Surgery;night;03/02/2026
31015093229;Surgery;night;03/02/2026
11015030092;Surgery;night;03/02/2026
11015073045;Surgery;night;03/02/2026
11015012548;Surgery;night;03/02/2026
11015003576;Surgery;night;03/02/2026
11015080368;Surgery;night;03/02/2026
11015005351;Surgery;night;03/02/2026
31015010345;Surgery;night;03/02/2026
31015082776;Surgery;night;03/02/2026
21015049983;Urology;night;03/02/2026
31015055957;Urology;night;03/02/2026
31015021217;Urology;night;03/02/2026
11015029665;Urology;night;03/02/2026
11015095655;Urology;night;03/02/2026
11015014289;Urology;night;03/02/2026
11015057679;Urology;night;03/02/2026
11015042427;Urology;night;03/02/2026
11015011442;Urology;night;03/02/2026
31015036504;Urology;night;03/02/2026
31015003736;Urology;night;03/02/2026
11015032143;Cardiology;morning;04/02/2026
21015077103;Cardiology;morning;04/02/2026
21015092541;Cardiology;morning;04/02/2026
21015010700;Cardiology;morning;04/02/2026
21015001382;Cardiology;morning;04/02/2026
21015077871;Cardiology;morning;04/02/2026
21015093808;Cardiology;morning;04/02/2026
31015030181;Cardiology;morning;04/02/2026
31015058632;Cardiology;morning;04/02/2026
31015067720;Cardiology;morning;04/02/2026
31015037781;Cardiology;morning;04/02/2026
31015074295;Emergency;morning;04/02/2026
31015072803;Emergency;morning;04/02/2026
31015034828;Emergency;morning;04/02/2026
31015056000;Emergency;morning;04/02/2026
31015069746;Emergency;morning;04/02/2026
31015085746;Emergency;morning;04/02/2026
31015014289;Emergency;morning;04/02/2026
31015090543;Emergency;morning;04/02/2026
31015059301;Emergency;morning;04/02/2026
31015041589;Emergency;morning;04/02/2026
11015032401;Emergency;morning;04/02/2026
41015093390;Gastroenterology;morning;04/02/2026
31015076514;Gastroenterology;morning;04/02/2026
41015071644;Gastroenterology;morning;04/02/2026
21015099991;Gastroenterology;morning;04/02/2026
21015079851;Gastroenterology;morning;04/02/2026
21015007965;Gastroenterology;morning;04/02/2026
21015042427;Gastroenterology;morning;04/02/2026
31015090865;Gastroenterology;morning;04/02/2026
31015047342;Gastroenterology;morning;04/02/2026
31015068550;Gastroenterology;morning;04/02/2026
11015077700;Gastroenterology;morning;04/02/2026
31015007359;Gynecology;morning;04/02/2026
31015078843;Gynecology;morning;04/02/2026
31015047725;Gynecology;morning;04/02/2026
11015071591;Gynecology;morning;04/02/2026
11015094200;Gynecology;morning;04/02/2026
21015086610;Gynecology;morning;04/02/2026
21015016429;Gynecology;morning;04/02/2026
21015037399;Gynecology;morning;04/02/2026
21015015206;Gynecology;morning;04/02/2026
31015018490;Gynecology;morning;04/02/2026
31015012469;Gynecology;morning;04/02/2026
31015026221;ICU;morning;04/02/2026
31015054930;ICU;morning;04/02/2026
31015064821;ICU;morning;04/02/2026
11015049778;ICU;morning;04/02/2026
11015037200;ICU;morning;04/02/2026
11015092239;ICU;morning;04/02/2026
11015092006;ICU;morning;04/02/2026
11015011013;ICU;morning;04/02/2026
11015033188;ICU;morning;04/02/2026
31015040312;ICU;morning;04/02/2026
31015096164;ICU;morning;04/02/2026
31015087637;Internal Medicine;morning;04/02/2026
41015093229;Internal Medicine;morning;04/02/2026
41015087931;Internal Medicine;morning;04/02/2026
21015075695;Internal Medicine;morning;04/02/2026
21015071993;Internal Medicine;morning;04/02/2026
31015071127;Internal Medicine;morning;04/02/2026
31015015607;Internal Medicine;morning;04/02/2026
31015070805;Internal Medicine;morning;04/02/2026
31015028853;Internal Medicine;morning;04/02/2026
31015039066;Internal Medicine;morning;04/02/2026
11015068907;Internal Medicine;morning;04/02/2026
31015003086;Microbiology;morning;04/02/2026
31015096226;Microbiology;morning;04/02/2026
11015026999;Microbiology;morning;04/02/2026
21015095209;Microbiology;morning;04/02/2026
21015002595;Microbiology;morning;04/02/2026
21015033188;Microbiology;morning;04/02/2026
